Photo;Date and Time;Exp. Time;F/Stop;Exp. Program;Exp. Bias;Metering Mode;Light Source;Flash;Focal Length;Focal Length (35 mm);ISO Speed;Orientation;Dimensions;File Size;Path;Tags
IMG_0265;21/04/2018  05:34:17;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;410 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0265.JPG;placeID: 41
IMG_0264;21/04/2018  05:34:17;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;410 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0264.JPG;placeID: 41
IMG_0267;21/04/2018  05:34:18;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;410 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0267.JPG;placeID: 41
IMG_0266;21/04/2018  05:34:18;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;410 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0266.JPG;placeID: 41
IMG_0268;21/04/2018  05:34:19;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;411 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0268.JPG;placeID: 41
IMG_0269;21/04/2018  05:34:20;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;411 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0269.JPG;placeID: 41
IMG_0270;21/04/2018  05:34:21;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;2048 x 1536;410 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0270.JPG;placeID: 41
IMG_0271;21/04/2018  08:02:08;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0271.JPG;contact1;placeID: 41;species1: Magpie
IMG_0272;21/04/2018  08:02:09;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0272.JPG;placeID: 41;species1: Magpie
IMG_0273;21/04/2018  08:02:10;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0273.JPG;placeID: 41;species1: Magpie
IMG_0274;21/04/2018  08:02:10;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0274.JPG;placeID: 41;species1: Magpie
IMG_0275;21/04/2018  08:02:11;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0275.JPG;placeID: 41;species1: Magpie
IMG_0276;21/04/2018  08:02:12;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0276.JPG;placeID: 41;species1: Magpie
IMG_0277;21/04/2018  08:02:13;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0277.JPG;placeID: 41;species1: Magpie
IMG_0279;21/04/2018  08:02:14;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;557 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0279.JPG;placeID: 41;species1: Magpie
IMG_0278;21/04/2018  08:02:14;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0278.JPG;placeID: 41;species1: Magpie
IMG_0280;21/04/2018  08:02:15;1/98;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;557 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0280.JPG;placeID: 41;species1: Magpie
IMG_0281;21/04/2018  08:02:19;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;555 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0281.JPG;placeID: 41;species1: Magpie
IMG_0283;21/04/2018  08:02:20;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0283.JPG;placeID: 41;species1: Magpie
IMG_0282;21/04/2018  08:02:20;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;555 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0282.JPG;placeID: 41;species1: Magpie
IMG_0284;21/04/2018  08:02:21;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;558 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0284.JPG;placeID: 41;species1: Magpie
IMG_0285;21/04/2018  08:02:22;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0285.JPG;placeID: 41;species1: Magpie
IMG_0286;21/04/2018  08:02:23;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0286.JPG;placeID: 41;species1: Magpie
IMG_0288;21/04/2018  08:02:24;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0288.JPG;placeID: 41;species1: Magpie
IMG_0287;21/04/2018  08:02:24;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;555 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0287.JPG;placeID: 41;species1: Magpie
IMG_0290;21/04/2018  08:02:25;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;558 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0290.JPG;placeID: 41;species1: Magpie
IMG_0289;21/04/2018  08:02:25;1/99;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0289.JPG;placeID: 41;species1: Magpie
IMG_0291;21/04/2018  08:43:26;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;484 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0291.JPG;contact1;contact2;placeID: 41;species1: Dog;species2: Human
IMG_0292;21/04/2018  08:43:27;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;530 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0292.JPG;placeID: 41;species1: Dog;species2: Human
IMG_0294;21/04/2018  08:43:28;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;565 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0294.JPG;placeID: 41
IMG_0293;21/04/2018  08:43:28;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0293.JPG;placeID: 41;species1: Dog
IMG_0295;21/04/2018  08:43:29;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;565 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0295.JPG;placeID: 41
IMG_0296;21/04/2018  08:43:30;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;565 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0296.JPG;placeID: 41
IMG_0298;21/04/2018  08:43:31;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;565 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0298.JPG;placeID: 41
IMG_0297;21/04/2018  08:43:31;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;566 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0297.JPG;placeID: 41
IMG_0299;21/04/2018  08:43:32;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;566 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0299.JPG;placeID: 41
IMG_0300;21/04/2018  08:43:33;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;566 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0300.JPG;placeID: 41
IMG_0301;21/04/2018  10:19:38;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0301.JPG;contact1;placeID: 41;species1: Blackbird
IMG_0302;21/04/2018  10:19:39;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0302.JPG;placeID: 41;species1: Blackbird
IMG_0303;21/04/2018  10:19:40;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0303.JPG;placeID: 41;species1: Blackbird
IMG_0304;21/04/2018  10:19:41;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0304.JPG;placeID: 41;species1: Blackbird
IMG_0306;21/04/2018  10:19:42;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0306.JPG;placeID: 41;species1: Blackbird
IMG_0305;21/04/2018  10:19:42;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0305.JPG;placeID: 41;species1: Blackbird
IMG_0307;21/04/2018  10:19:43;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0307.JPG;placeID: 41;species1: Blackbird
IMG_0308;21/04/2018  10:19:44;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;575 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0308.JPG;placeID: 41;species1: Blackbird
IMG_0309;21/04/2018  10:19:45;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;575 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0309.JPG;placeID: 41;species1: Blackbird
IMG_0310;21/04/2018  10:19:46;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0310.JPG;placeID: 41;species1: Blackbird
IMG_0311;21/04/2018  10:32:17;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;577 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0311.JPG;contact1;placeID: 41;species1: Magpie
IMG_0312;21/04/2018  10:32:18;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;578 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0312.JPG;placeID: 41;species1: Magpie
IMG_0313;21/04/2018  10:32:19;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;578 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0313.JPG;placeID: 41;species1: Magpie
IMG_0315;21/04/2018  10:32:20;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;577 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0315.JPG;placeID: 41;species1: Magpie
IMG_0314;21/04/2018  10:32:20;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;578 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0314.JPG;placeID: 41;species1: Magpie
IMG_0317;21/04/2018  10:32:21;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0317.JPG;placeID: 41;species1: Magpie
IMG_0316;21/04/2018  10:32:21;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;576 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0316.JPG;placeID: 41;species1: Magpie
IMG_0318;21/04/2018  10:32:22;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;578 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0318.JPG;placeID: 41;species1: Magpie
IMG_0319;21/04/2018  10:32:23;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;578 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0319.JPG;placeID: 41;species1: Magpie
IMG_0320;21/04/2018  10:32:24;1/146;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;578 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0320.JPG;placeID: 41;species1: Magpie
IMG_0321;21/04/2018  11:11:18;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;598 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0321.JPG;contact1;placeID: 41;species1: Squirrel
IMG_0322;21/04/2018  11:11:19;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;588 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0322.JPG;placeID: 41;species1: Squirrel
IMG_0323;21/04/2018  11:11:20;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;588 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0323.JPG;placeID: 41;species1: Squirrel
IMG_0324;21/04/2018  11:11:21;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;583 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0324.JPG;placeID: 41;species1: Squirrel
IMG_0325;21/04/2018  11:11:22;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;587 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0325.JPG;placeID: 41;species1: Squirrel
IMG_0326;21/04/2018  11:11:22;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;601 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0326.JPG;placeID: 41
IMG_0327;21/04/2018  11:11:23;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;601 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0327.JPG;placeID: 41
IMG_0328;21/04/2018  11:11:24;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;602 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0328.JPG;placeID: 41
IMG_0329;21/04/2018  11:11:25;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;602 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0329.JPG;placeID: 41
IMG_0330;21/04/2018  11:11:26;1/309;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;603 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0330.JPG;placeID: 41
IMG_0331;21/04/2018  11:24:39;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;608 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0331.JPG;contact1;placeID: 41;species1: Magpie
IMG_0333;21/04/2018  11:24:41;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;609 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0333.JPG;placeID: 41;species1: Magpie
IMG_0332;21/04/2018  11:24:41;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;608 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0332.JPG;placeID: 41;species1: Magpie
IMG_0334;21/04/2018  11:24:42;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;609 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0334.JPG;placeID: 41
IMG_0335;21/04/2018  11:24:43;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;610 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0335.JPG;placeID: 41
IMG_0336;21/04/2018  11:24:44;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;610 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0336.JPG;placeID: 41
IMG_0338;21/04/2018  11:24:45;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;610 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0338.JPG;placeID: 41
IMG_0337;21/04/2018  11:24:45;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;609 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0337.JPG;placeID: 41
IMG_0339;21/04/2018  11:24:46;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;610 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0339.JPG;placeID: 41
IMG_0340;21/04/2018  11:24:47;1/411;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;610 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0340.JPG;placeID: 41
IMG_0341;21/04/2018  13:13:01;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;501 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0341.JPG;contact1;placeID: 41;species1: Human
IMG_0342;21/04/2018  13:13:02;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;502 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0342.JPG;placeID: 41;species1: Human
IMG_0343;21/04/2018  13:13:03;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;491 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0343.JPG;placeID: 41;species1: Human
IMG_0345;21/04/2018  13:13:04;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;549 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0345.JPG;placeID: 41
IMG_0344;21/04/2018  13:13:04;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;536 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0344.JPG;placeID: 41;species1: Human
IMG_0346;21/04/2018  13:13:05;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;550 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0346.JPG;placeID: 41
IMG_0347;21/04/2018  13:13:06;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;551 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0347.JPG;placeID: 41
IMG_0349;21/04/2018  13:13:07;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;553 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0349.JPG;placeID: 41
IMG_0348;21/04/2018  13:13:07;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;552 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0348.JPG;placeID: 41
IMG_0350;21/04/2018  13:13:08;1/131;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0350.JPG;placeID: 41
IMG_0351;21/04/2018  13:13:48;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;502 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0351.JPG;contact1;placeID: 41;species1: Human
IMG_0352;21/04/2018  13:13:49;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;545 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0352.JPG;placeID: 41;species1: Human
IMG_0353;21/04/2018  13:13:50;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;552 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0353.JPG;placeID: 41
IMG_0354;21/04/2018  13:13:51;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;552 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0354.JPG;placeID: 41
IMG_0356;21/04/2018  13:13:52;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0356.JPG;placeID: 41
IMG_0355;21/04/2018  13:13:52;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;553 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0355.JPG;placeID: 41
IMG_0357;21/04/2018  13:13:53;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0357.JPG;placeID: 41
IMG_0359;21/04/2018  13:13:54;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0359.JPG;placeID: 41
IMG_0358;21/04/2018  13:13:54;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0358.JPG;placeID: 41
IMG_0360;21/04/2018  13:13:55;1/133;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;554 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0360.JPG;placeID: 41
IMG_0361;21/04/2018  17:00:17;1/100;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;531 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0361.JPG;contact1;placeID: 41;species1: Dog
IMG_0362;21/04/2018  17:00:18;1/100;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;483 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0362.JPG;placeID: 41;species1: Dog
IMG_0363;21/04/2018  17:00:19;1/74;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;432 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0363.JPG;placeID: 41;species1: Dog
IMG_0364;21/04/2018  17:00:20;1/74;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;392 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0364.JPG;placeID: 41;species1: Dog
IMG_0365;21/04/2018  17:00:21;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;320 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0365.JPG;placeID: 41;species1: Dog
IMG_0367;21/04/2018  17:00:22;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;328 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0367.JPG;placeID: 41;species1: Dog
IMG_0366;21/04/2018  17:00:22;1/53;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;352 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0366.JPG;placeID: 41;species1: Dog
IMG_0368;21/04/2018  17:00:23;1/52;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;323 KB;D:\Hampstead Heath Survey photos\41_60\41_HH_2_5_18_BTCF\100RECNX\IMG_0368.JPG;placeID: 41;species1: Dog
