Photo;Date and Time;Exp. Time;F/Stop;Exp. Program;Exp. Bias;Metering Mode;Light Source;Flash;Focal Length;Focal Length (35 mm);ISO Speed;Orientation;Dimensions;File Size;Path;Tags
IMG_0860;20/04/2018  19:01:03;1/30;-;-;-;-;-;Not fired, auto mode;-;-;320;-;1920 x 1080;531 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0860.JPG;placeID: 29
IMG_0862;20/04/2018  19:35:21;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0862.JPG;placeID: 29
IMG_0861;20/04/2018  19:35:21;1/30;-;-;-;-;-;Not fired, auto mode;-;-;500;-;1920 x 1080;409 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0861.JPG;contact1;placeID: 29;species1: Human
IMG_0863;20/04/2018  19:35:23;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0863.JPG;placeID: 29
IMG_0864;20/04/2018  19:35:24;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0864.JPG;placeID: 29
IMG_0865;20/04/2018  19:35:25;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0865.JPG;placeID: 29
IMG_0866;20/04/2018  19:35:26;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0866.JPG;placeID: 29
IMG_0867;20/04/2018  19:35:27;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;535 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0867.JPG;placeID: 29
IMG_0868;20/04/2018  19:35:28;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0868.JPG;placeID: 29
IMG_0869;20/04/2018  19:35:29;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;535 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0869.JPG;placeID: 29
IMG_0870;20/04/2018  19:35:30;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;536 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0870.JPG;placeID: 29
IMG_0871;20/04/2018  19:36:41;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;526 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0871.JPG;placeID: 29
IMG_0872;20/04/2018  19:36:43;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0872.JPG;placeID: 29
IMG_0873;20/04/2018  19:36:45;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0873.JPG;placeID: 29
IMG_0874;20/04/2018  19:36:46;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0874.JPG;placeID: 29
IMG_0875;20/04/2018  19:36:47;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;528 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0875.JPG;placeID: 29
IMG_0876;20/04/2018  19:36:48;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0876.JPG;placeID: 29
IMG_0877;20/04/2018  19:36:49;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0877.JPG;placeID: 29
IMG_0878;20/04/2018  19:36:50;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;528 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0878.JPG;placeID: 29
IMG_0879;20/04/2018  19:36:51;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0879.JPG;placeID: 29
IMG_0880;20/04/2018  19:36:52;1/30;-;-;-;-;-;Not fired, auto mode;-;-;800;-;1920 x 1080;527 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0880.JPG;placeID: 29
IMG_0882;20/04/2018  20:00:58;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;278 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0882.JPG;placeID: 29
IMG_0881;20/04/2018  20:00:58;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;1920 x 1080;211 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0881.JPG;contact1;placeID: 29;species1: Human
IMG_0883;20/04/2018  20:00:59;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0883.JPG;placeID: 29
IMG_0884;20/04/2018  20:01:00;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0884.JPG;placeID: 29
IMG_0886;20/04/2018  20:01:01;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;278 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0886.JPG;placeID: 29
IMG_0885;20/04/2018  20:01:01;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;278 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0885.JPG;placeID: 29
IMG_0887;20/04/2018  20:01:02;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;278 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0887.JPG;placeID: 29
IMG_0888;20/04/2018  20:01:03;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0888.JPG;placeID: 29
IMG_0889;20/04/2018  20:01:03;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;278 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0889.JPG;placeID: 29
IMG_0890;20/04/2018  20:01:04;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;278 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0890.JPG;placeID: 29
IMG_0891;20/04/2018  20:01:35;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;257 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0891.JPG;placeID: 29;species1: Human
IMG_0892;20/04/2018  20:01:36;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;262 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0892.JPG;placeID: 29;species1: Human
IMG_0893;20/04/2018  20:01:37;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;1920 x 1080;212 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0893.JPG;placeID: 29;species1: Human
IMG_0894;20/04/2018  20:01:38;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0894.JPG;placeID: 29
IMG_0895;20/04/2018  20:01:40;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0895.JPG;placeID: 29
IMG_0896;20/04/2018  20:01:41;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0896.JPG;placeID: 29
IMG_0897;20/04/2018  20:01:42;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0897.JPG;placeID: 29
IMG_0899;20/04/2018  20:01:43;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0899.JPG;placeID: 29
IMG_0898;20/04/2018  20:01:43;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0898.JPG;placeID: 29
IMG_0900;20/04/2018  20:01:44;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;320;-;1920 x 1080;279 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0900.JPG;placeID: 29
IMG_0901;20/04/2018  20:12:32;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;264 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0901.JPG;placeID: 29
IMG_0902;20/04/2018  20:12:34;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0902.JPG;placeID: 29
IMG_0903;20/04/2018  20:12:35;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0903.JPG;placeID: 29
IMG_0905;20/04/2018  20:12:36;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0905.JPG;placeID: 29
IMG_0904;20/04/2018  20:12:36;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0904.JPG;placeID: 29
IMG_0907;20/04/2018  20:12:37;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;264 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0907.JPG;placeID: 29
IMG_0906;20/04/2018  20:12:37;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0906.JPG;placeID: 29
IMG_0908;20/04/2018  20:12:38;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0908.JPG;placeID: 29
IMG_0910;20/04/2018  20:12:39;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;265 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0910.JPG;placeID: 29
IMG_0909;20/04/2018  20:12:39;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;264 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0909.JPG;placeID: 29
IMG_0911;20/04/2018  20:13:49;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;262 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0911.JPG;placeID: 29
IMG_0913;20/04/2018  20:13:51;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0913.JPG;placeID: 29
IMG_0912;20/04/2018  20:13:51;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0912.JPG;placeID: 29
IMG_0914;20/04/2018  20:13:52;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0914.JPG;placeID: 29
IMG_0915;20/04/2018  20:13:53;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0915.JPG;placeID: 29
IMG_0916;20/04/2018  20:13:54;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0916.JPG;placeID: 29
IMG_0917;20/04/2018  20:13:55;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0917.JPG;placeID: 29
IMG_0919;20/04/2018  20:13:56;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0919.JPG;placeID: 29
IMG_0918;20/04/2018  20:13:56;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0918.JPG;placeID: 29
IMG_0920;20/04/2018  20:13:57;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;500;-;1920 x 1080;263 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0920.JPG;placeID: 29
IMG_0921;20/04/2018  20:53:23;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;245 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0921.JPG;placeID: 29
IMG_0923;20/04/2018  20:53:25;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0923.JPG;placeID: 29
IMG_0922;20/04/2018  20:53:25;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;245 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0922.JPG;placeID: 29
IMG_0924;20/04/2018  20:53:26;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0924.JPG;placeID: 29
IMG_0926;20/04/2018  20:53:27;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0926.JPG;placeID: 29
IMG_0925;20/04/2018  20:53:27;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0925.JPG;placeID: 29
IMG_0928;20/04/2018  20:53:28;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;246 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0928.JPG;placeID: 29
IMG_0927;20/04/2018  20:53:28;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0927.JPG;placeID: 29
IMG_0929;20/04/2018  20:53:29;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0929.JPG;placeID: 29
IMG_0930;20/04/2018  20:53:30;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0930.JPG;placeID: 29
IMG_0931;20/04/2018  20:54:10;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;245 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0931.JPG;placeID: 29
IMG_0932;20/04/2018  20:54:12;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;245 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0932.JPG;placeID: 29
IMG_0934;20/04/2018  20:54:14;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0934.JPG;placeID: 29
IMG_0933;20/04/2018  20:54:14;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;246 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0933.JPG;placeID: 29
IMG_0936;20/04/2018  20:54:15;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;245 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0936.JPG;placeID: 29
IMG_0935;20/04/2018  20:54:15;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0935.JPG;placeID: 29
IMG_0937;20/04/2018  20:54:16;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;243 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0937.JPG;placeID: 29
IMG_0939;20/04/2018  20:54:17;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;243 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0939.JPG;placeID: 29
IMG_0938;20/04/2018  20:54:17;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0938.JPG;placeID: 29
IMG_0940;20/04/2018  20:54:18;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;244 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0940.JPG;placeID: 29
IMG_0991;21/04/2018  03:14:19;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;254 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0991.JPG;contact1;placeID: 29;species1: Fox
IMG_0993;21/04/2018  03:14:20;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;251 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0993.JPG;placeID: 29;species1: Fox
IMG_0992;21/04/2018  03:14:20;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;252 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0992.JPG;placeID: 29;species1: Fox
IMG_0995;21/04/2018  03:14:21;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;251 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0995.JPG;placeID: 29;species1: Fox
IMG_0994;21/04/2018  03:14:21;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;250 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0994.JPG;placeID: 29;species1: Fox
IMG_0996;21/04/2018  03:14:22;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;251 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0996.JPG;placeID: 29;species1: Fox
IMG_0998;21/04/2018  03:14:23;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;250 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0998.JPG;placeID: 29;species1: Fox
IMG_0997;21/04/2018  03:14:23;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;251 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0997.JPG;placeID: 29;species1: Fox
IMG_0999;21/04/2018  03:14:24;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;250 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_0999.JPG;placeID: 29;species1: Fox
IMG_1000;21/04/2018  03:14:25;1/30;-;-;-;-;-;Flash fired, auto mode;-;-;400;-;1920 x 1080;255 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1000.JPG;placeID: 29;species1: Fox
IMG_1001;21/04/2018  09:46:13;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1001.JPG;placeID: 29
IMG_1003;21/04/2018  09:46:15;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;539 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1003.JPG;contact1;placeID: 29;species1: Human
IMG_1002;21/04/2018  09:46:15;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;461 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1002.JPG;placeID: 29;species1: Human
IMG_1004;21/04/2018  09:46:16;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1004.JPG;placeID: 29
IMG_1005;21/04/2018  09:46:17;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1005.JPG;placeID: 29
IMG_1006;21/04/2018  09:46:18;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1006.JPG;placeID: 29
IMG_1007;21/04/2018  09:46:19;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1007.JPG;placeID: 29
IMG_1008;21/04/2018  09:46:20;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1008.JPG;placeID: 29
IMG_1009;21/04/2018  09:46:22;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1009.JPG;placeID: 29
IMG_1010;21/04/2018  09:46:23;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;557 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1010.JPG;placeID: 29
IMG_1011;21/04/2018  09:52:24;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;558 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1011.JPG;placeID: 29
IMG_1012;21/04/2018  09:52:25;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;558 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1012.JPG;placeID: 29
IMG_1013;21/04/2018  09:52:26;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;558 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1013.JPG;placeID: 29
IMG_1014;21/04/2018  09:52:27;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;558 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1014.JPG;placeID: 29
IMG_1015;21/04/2018  09:52:28;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;558 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1015.JPG;placeID: 29
IMG_1016;21/04/2018  09:52:30;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;559 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1016.JPG;placeID: 29
IMG_1017;21/04/2018  09:52:31;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;1920 x 1080;558 KB;D:\Hampstead Heath Survey photos\21_40\29_HH_2_5_18_BTCF\100RECNX\IMG_1017.JPG;placeID: 29
